block_id,hash,time,size,weight,version,lock_time,is_coinbase,has_witness,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,fee_per_kwu,fee_per_kwu_usd,cdd_total
500470,4474a807201a4e880782308e5e9e68e1ceec2e4a7b24723fa91ce20b48989a71,12/22/17 01:49,31391,125564,1,0,0,0,201,52,8461622609,1374764,8416844130,1367488.875,44778479,7275.1816,1426479.9,231.7601,356619,57.9401,1.826986018
500586,d6f21b49c33e7d60481d06b9b4b4c8d267792514ca9577e27ca616b2b8fe9c18,12/22/17 19:57,31286,125144,1,0,0,0,201,49,2309236747,375182.8438,2264466684,367909.0312,44770063,7273.8145,1430990,232.4943,357748,58.1235,0.598131498
500321,3d3a550b9bb24740d8b78878ce6da4455e5ed62ddffcba037ee34fed9d452370,12/20/17 22:41,38271,153084,1,0,0,0,202,251,16262491543,2971679.5,16222688984,2964406.25,39802559,7273.2056,1040020,190.0449,260005,47.5113,4.967674077
500530,74ab006fa96d8b99e1780d23d20e119b1c4bdf03ea5d56b9c43669c040728590,12/22/17 12:26,31315,125260,1,0,0,0,201,49,5710570637,927799.25,5665846362,920532.875,44724275,7266.375,1428210,232.0413,357052,58.0104,1.808347368
500504,4779cf6abbfa53d7fe5e27e7a949e9db3298778cfae47e2902b004bca92cfa20,12/22/17 06:59,31275,125100,1,0,0,0,203,38,5863447629,952637.25,5818755557,945376.125,44692072,7261.1431,1428999.9,232.1708,357251,58.0427,20.90463872
500401,374f9df850a30b731898667c0dec69a562b14a35bfcc7a4d1fa82577da383cdc,12/21/17 12:14,37554,150216,1,0,0,0,207,205,12958287277,2178455.25,12915168729,2171206.25,43118548,7248.7837,1148170,193.023,287044,48.2558,2.8065679
500396,b19bc88e521356e94445d34195bcf12365039ecf48939fafd76ca7b26fca53f4,12/21/17 10:59,37470,149880,1,0,0,0,208,199,23764464929,3995113,23721369856,3987868,43095073,7244.8374,1150120,193.3503,287530,48.3375,8.128282886
500314,faccd8527fcdfa98af8bcdc07668b62fd862e15f44be4b5c478f9a6def4d09d4,12/20/17 21:08,37748,150992,1,0,0,0,213,187,8474316381,1548529.75,8434679363,1541286.75,39637018,7242.9561,1050040,191.8766,262511,47.9692,8.763571872
500493,5de58afd40bfd9495039a4ed3fefb9795e6b77ae33becfda1f0d9dd99269f817,12/22/17 05:17,31183,124732,1,0,0,0,201,46,6989456984,1135580.5,6944878593,1128337.875,44578391,7242.6733,1429569.9,232.2636,357393,58.0658,2.173688763
500354,ba3dd690f060f0c88ff7878784cc7d7de74226289b0fde39cdeac60f3d54cd87,12/21/17 04:45,37406,149624,1,0,0,0,203,222,13326166770,2240300.5,13283153066,2233069.25,43013704,7231.1582,1149910,193.3154,287479,48.3289,2.129553111
500741,6da6e1766e998e2ed9179f540536bdb766ff6824418ded8801ccb85d2e46ff78,12/23/17 21:17,63764,255056,1,500730,0,0,244,17,3775021000,517583.3125,3722280200,510352.1562,52740800,7231.1543,827125,113.405,206781,28.3512,62.24010388
500407,e233e90fbd576a91b5ec84668eed9d1ac2613ac2507af9d33c3dd8ce5b90c892,12/21/17 14:49,36470,145880,1,0,0,0,232,67,7616076547,1280360.625,7573081728,1273132.625,42994819,7227.9834,1178910.1,198.1898,294727,49.5474,31.78122592
500614,6b860c9a3a3378c3698861cb6ae03c393bd122ffef934ebd5bbb1cfff1be5482,12/23/17 00:37,36829,147316,1,0,0,0,235,64,5555750925,761734.5625,5503099026,754515.625,52651899,7218.9653,1429629.9,196.0131,357408,49.0033,395.0340939
500547,fe4b9be1cbbc1934bd4fc7a6a981216b7157d859030dc71fc49d17f4da8ea8e6,12/22/17 15:15,40313,161252,1,0,0,0,273,1,2237266212,363489.75,2192854308,356274.125,44411904,7215.624,1101680,178.99,275419,44.7475,55.46463578
500589,f51433fb1e396b958294e47b64a52e26f4cf91066b0bbe06d73b413938744cb6,12/22/17 20:21,30999,123996,1,0,0,0,201,40,4124031508,670033.4375,4079620326,662817.9375,44411182,7215.5068,1432659.9,232.7658,358166,58.1914,0.632446962
500569,9bd316992f79f34d788dd91b79b62942b35c26a41b786a682a2d2babf5f9b3f0,12/22/17 17:27,31003,124012,1,0,0,0,201,40,1752468159,284724.375,1708067268,277510.5312,44400891,7213.835,1432149.9,232.6818,358037,58.1704,0.623201028
500629,0aaa7a30421372f119a64553e168b151c79c0776ecc4c810ab61c562b0734e80,12/23/17 02:39,64562,258248,1,0,0,0,1,1913,54400000000,7458642.5,54347470657,7451440.5,52529343,7202.1616,813626,111.5541,203407,27.8886,6.151481481
500459,9d4210eb4e7b3a6c8679a298b06f315e503657eacd0c7ae8ea67da99fed47bd7,12/22/17 00:09,31005,124020,1,0,0,0,201,39,1823770544,296308.9062,1779522658,289119.9375,44247886,7188.9761,1427120,231.8651,356780,57.9662,0.360321333
500528,08acd09f7961f3c61510346a4afa1bf9edcabbab8227b56ece128e770ceda31a,12/22/17 12:11,30918,123672,1,0,0,0,201,37,2585148665,420010.4062,2540906236,412822.3125,44242429,7188.0894,1430960,232.4888,357740,58.1222,7.846700492
500334,7a796331f527caf4e52c83b4791b407ffed797ad38a6c148aa32dbd0e3d29837,12/21/17 01:38,59902,239608,1,0,0,0,231,2,56022300,9418.0703,13276100,2231.8835,42746200,7186.187,713602,119.9657,178401,29.9915,548.0449569
500613,0edf48e7ee5baef02d5af8bcc36fc7246b9e55216abafe97ecbe71166fbad4e8,12/23/17 00:19,36737,146948,1,0,0,0,231,79,5143158939,705165.1875,5090759183,697980.75,52399756,7184.3945,1426350,195.5629,356587,48.8907,50.83093906
500532,4405f29d7e5f954d2b18551a62fa6b7c196ebc62bf66156544e2bf50ac1a2526,12/22/17 12:45,30909,123636,1,0,0,0,201,36,2143135051,348196.2188,2098930796,341014.3438,44204255,7181.8872,1430140,232.3559,357535,58.0889,0.368351748
500567,a31c3e9b4b52f79e95d5d2c9e544f609b75713a9c2e142001e81b36778c7f163,12/22/17 16:54,30839,123356,1,0,0,0,201,35,2012626492,326992.4375,1968424840,319810.9688,44201652,7181.4644,1433300,232.8696,358326,58.2174,0.266491558
500758,b4159a9191a114fb8dc67d39c966fd7dafea98c19cae6537c7f7bc051cbfc8d3,12/24/17 00:59,33939,135756,1,0,0,0,213,74,8475155561,1255666.25,8426741541,1248493.375,48414020,7172.9482,1426500,211.3482,356625,52.837,104.7747364
500236,e96989a7b5d68367e50017151136ad6e52157d584f2cd042e30d720a6c9824e0,12/20/17 08:11,44664,178656,1,0,0,0,273,131,16450557019,3006045,16411326220,2998876.25,39230799,7168.7266,878354,160.5035,219588,40.1258,35.24366666
500352,7f881209e4a6601a90ccbd10b18bad9268e3153957874ca7aaaf9259e67acdcb,12/21/17 04:22,36663,146652,1,0,0,0,215,146,15543403239,2613046.5,15500788128,2605882.25,42615111,7164.1494,1162350,195.4053,290587,48.8514,1.50445596
500790,2f8eb86e7db98b7ff16cd4f835c2eec2931bff87bb05ea55d4a2973f4dd8d399,12/24/17 07:13,33795,135180,1,0,0,0,213,71,11343156397,1680585,11294860842,1673429.625,48295555,7155.397,1429069.9,211.7295,357268,52.9323,111.2290448
500768,1fc273ac5a6d32b983c2358eead5a895ef9d319d90202510015e7991a24216fa,12/24/17 02:32,34058,136232,1,0,0,0,210,87,49938774426,7398853.5,49890480858,7391698.5,48293568,7155.1025,1417980,210.0858,354495,52.5214,12.54909951
500590,f72405c2468d41110d49671d4a94990387689770cfd4f2a6b83b95dc9e08c613,12/22/17 20:45,30670,122680,1,0,0,0,201,30,3447566960,560127.9375,3403556444,552977.5,44010516,7150.4106,1434969.9,233.1403,358742,58.285,3.867239758
500461,f8cf03d7fb7704221ec377ce5d6482f9b5671c0f48f9746f37f3b06e5e9ca044,12/22/17 00:16,30789,123156,1,0,0,0,201,33,2061052019,334860.1562,2017041941,327709.8125,44010078,7150.3394,1429409.9,232.2368,357352,58.0592,0.263153716
500365,bf7e3e6e12ef050b0dc7daa4a78bb76d1efaeaf3805c70cf0b0e810363c39f25,12/21/17 06:41,36635,146540,1,0,0,0,215,144,11775269931,1979574.625,11732753870,1972427.125,42516061,7147.498,1160530,195.1002,290133,48.7751,2.359188476
500590,a768eafb2be930319efa72f4cf64ee16838c209f184fab25016f4bd18e546fe5,12/22/17 20:45,30637,122548,1,0,0,0,201,29,10408682703,1691103.875,10364712221,1683960,43970482,7143.9062,1435210,233.179,358802,58.2947,3.262726645
500526,a1011bc486f8bc361f9fda8f336e0f3f720152acba07e571dea17ed5571cf18e,12/22/17 11:31,42032,168128,1,0,0,0,162,2,344008345,55891.207,300087095,48755.3008,43921250,7135.9072,1044949.9,169.7732,261237,42.4433,675.5914244
500707,1be505b9cfcbe6c7db8ceb51126c86a2607a4d24ea279629862e29c4deb13e02,12/23/17 16:20,37306,149224,1,0,0,0,202,223,17343093183,2377866.5,17291050244,2370731,52042939,7135.4722,1395030,191.2688,348757,47.8172,2.406489639
500153,4b9aaffe6ca150d5aeadb4a80b69132176b67aa78c83cef53d133afde598bfc0,12/19/17 18:07,58074,232296,1,0,0,0,349,197,15970517464,2990663,15932441209,2983533,38076255,7130.2168,655651,122.7782,163913,30.6946,1405.232637
500763,192d6c3c8f61f4e3a94dcbff7331df007d6a8f4a60dd903ffc07b1176a83d0be,12/24/17 01:37,33968,135872,1,0,0,0,208,93,25752981775,3815523,25704873517,3808395.5,48108258,7127.647,1416280,209.8342,354070,52.4585,8.895923626
500714,cb7065c918111792138488b7be25dafaca7e873724d16dbd5e8fab9eecc26252,12/23/17 17:11,37069,148276,1,0,0,0,213,163,21701133832,2975386,21649148976,2968258.5,51984856,7127.5088,1402380,192.2768,350595,48.0692,9.958789336
500284,f12712954a962f9ad6179c0f7cf448a0652b38af455dbe93f22f22d368603ae7,12/20/17 16:21,45068,180272,1,0,0,0,248,251,22985250491,4200143.5,22946256163,4193017.75,38994328,7125.5156,865233,158.1059,216308,39.5264,5.447759216
500313,b0ee32c94e9d21d5f09c2721155bc25961db20c34f57b84bc5324eac2727bc09,12/20/17 21:05,37296,149184,1,0,0,0,207,197,16745470925,3059935.25,16706492655,3052812.75,38978270,7122.5815,1045110,190.9744,261276,47.7435,9.906918402
500700,8cee42cafae883bf9f45c1fd344c05e00f15e9be05e9558c14dd53b895770d53,12/23/17 15:30,37242,148968,1,0,0,0,204,210,11978443322,1642333.25,11926500378,1635211.5,51942944,7121.7622,1394740,191.2293,348685,47.8073,3.449681867
500498,0f44814768371beaee7931e7f17605de2e0dad3f2b74c824e92d531486603faf,12/22/17 05:44,30544,122176,1,0,0,0,201,27,1820370899,295756.5625,1776542950,288635.8125,43827949,7120.7485,1434910,233.1309,358728,58.2827,0.337112599
500308,243f86398bef1e6e1aa20e9ccfc6d529a0e8ccdc84670cf6961156548addd96f,12/20/17 19:21,37350,149400,1,0,0,0,201,229,12548504073,2293014.5,12509543336,2285895.25,38960737,7119.3774,1043130.06,190.6126,260781,47.6531,3.020717133
500696,e36cde1ce10aa4bfc14646ebfd12bf2fc822b7ce191b2b83ff121698a1e0fdaa,12/23/17 14:46,37073,148292,1,0,0,0,206,198,8818771395,1209118.875,8766883746,1202004.625,51887649,7114.1807,1399609.9,191.8966,349902,47.9742,71.7045913
500781,c1a8dcf6973b3eb28194206d787f5b5405974fde1182945ac73999e9682de3e5,12/24/17 04:51,33685,134740,1,0,0,0,210,80,15779981036,2337938.25,15731968015,2330824.75,48013021,7113.5371,1425350,211.1782,356338,52.7945,106.6025253
500698,4d7152ce63fd7af63a5d55b94b293d7dbd9859f01778f2a6cb1144e91107689f,12/23/17 15:00,36744,146976,1,0,0,0,215,149,11079309240,1519055.25,11027464427,1511947,51844813,7108.3076,1410970,193.455,352743,48.3637,42.08060285
500789,0cfa2551cc912d04ecab09c9c827012097ad9bc74b640d2bc4be3d120b36119e,12/24/17 06:18,33708,134832,1,0,0,0,207,95,12065592373,1787620,12017616615,1780512,47975758,7108.0161,1423280,210.8703,355819,52.7176,99.29906729
500399,3781180a11fc3a9b19ece2e783c7671e2ff05e61812e68847f584fb299717a4f,12/21/17 11:54,36624,146496,1,0,0,0,203,199,8485197472,1426471.125,8442980625,1419373.875,42216847,7097.1963,1152710,193.7854,288177,48.4463,3.085704914
500535,6f5355ffd98479c346a55a6acc3925d5ac604397978ca9e00673c1a4a78fee61,12/22/17 13:14,44529,178116,1,0,0,0,279,101,906906417,147345.5312,863244081,140251.7031,43662336,7093.8413,980537,159.3083,245134,39.827,141.7947271
500741,73eb970d3978696849c496db2ca9cbc52caa3c9ecc0e84e8256da1109aa4de90,12/23/17 21:17,36944,147776,1,0,0,0,208,183,8696744921,1192388.125,8645032439,1185298,51712482,7090.1641,1399749.9,191.9165,349938,47.9791,3.158208198
500449,fc6137214d5b269f91eac3aaeb8633bb0ac6a8134f0ee85972218e547a494949,12/21/17 22:29,32568,130272,1,0,0,0,202,80,3830192339,643904.6875,3788019858,636814.9375,42172481,7089.7378,1294910.1,217.6904,323726,54.4225,8.088349317
500322,bf4d6ae228de3a75c5ea500dd0ed9d126f7df41493415f35470482c2f61b06f3,12/20/17 23:13,36582,146328,1,0,0,0,218,132,11249551678,2055654.25,11210755753,2048565,38795925,7089.2612,1060519.9,193.7911,265130,48.4478,13.01995706
500406,cbdba82609df959779d1422a6c9a9ac18677a8678cfbedbb041ed2c1d442eb31,12/21/17 14:04,36437,145748,1,0,0,0,206,180,32365627817,5441079,32323490601,5433995.5,42137216,7083.8091,1156440,194.4125,289110,48.6031,11.28846918
500376,c0c7e2361dc29ebb620a778874c4f7719760bfdcfdd9e6070c6093ddee65dfec,12/21/17 08:08,36518,146072,1,0,0,0,204,191,10392002070,1747029.5,10349868488,1739946.25,42133582,7083.1982,1153780,193.9646,288444,48.4912,1.821158883
500775,8d9973ba7b9052a8a7f0477355821007db3a2aa17cf95a93189377d6aa3376a8,12/24/17 03:45,33461,133844,1,0,0,0,212,63,6677166954,989279,6629409185,982203.3125,47757769,7075.7192,1427269.9,211.4617,356817,52.8655,41.87098752
500790,7330a6dddae72cfd14c0d402a760f6d65c0196b40a258b1d3748cfbc8abfe2ab,12/24/17 07:13,33419,133676,1,0,0,0,209,77,6473693498,959132.6875,6426011325,952068.1875,47682173,7064.519,1426800,211.3922,356700,52.8481,126.1358362
500323,21a8327a19ffaf037a11dc5bb08ce9846d5673a89eea6c7d3d09ac9113d7e9d9,12/20/17 23:36,36766,147064,1,0,0,0,209,174,13791802040,2520205,13753143313,2513141,38658727,7064.1909,1051479.9,192.1392,262870,48.0348,9.305575425
500359,460b4723488c06ad04d973b31bc814b500fcd830c7661ca0141bf55196dcff70,12/21/17 05:27,36218,144872,1,0,0,0,209,159,13503111967,2270047.25,13461137827,2262990.75,41974140,7056.394,1158930.1,194.8311,289733,48.7079,0.924078847
500266,5130caf025473e2e22206ad657f64add19f505697f7789348bd77a893fd424e6,12/20/17 11:58,59759,239036,2,0,0,0,202,2,2.00105E+11,36565536,2.00066E+11,36558484,38602147,7053.8516,645964,118.0384,161491,29.5096,85.11349387
500288,c5bec5577cb394edb63bc19cd64e2d47248613dd0ccf4fbfe0f47905873ac54b,12/20/17 16:43,40631,162524,1,0,0,0,218,251,14952273000,2732260.5,14913759797,2725222.75,38513203,7037.5986,947877,173.2076,236969,43.3018,2.651844996
500824,a69dbde3e7c117e6070089b40ca76f453fbeee5b006d4fa1c1862b6b2051ae62,12/24/17 12:18,36504,146016,1,0,0,0,227,90,17615111994,2609828.5,17567617691,2602791.75,47494303,7036.6846,1301070,192.7647,325268,48.1912,149.1818829
500806,24a0eaab53d38c1eb60adae323396d0333d3e2b25972a8fe2e6024bd49820d39,12/24/17 09:00,60494,241976,1,500759,0,0,231,20,4377640126,648584.5625,4330171800,641551.75,47468326,7032.8359,784678,116.2567,196170,29.0643,73.580735
500768,97033f92ed208dd2f7eb43e9c18f69e120b277bba8c0ec4ba1cc626c0c1e0f5c,12/24/17 02:32,33188,132752,1,0,0,0,210,66,7000000000,1037109.5,6952548597,1030079.125,47451403,7030.3286,1429779.9,211.8335,357444,52.9584,110.5837645
500655,1c8276a7048d1d7068d5174e4401bb4e18b31c9e80fe95f9a3868899a25e16d1,12/23/17 08:25,35900,143600,1,0,0,0,227,71,16649247617,2282735,16597986217,2275706.75,51261400,7028.3174,1427890,195.7748,356974,48.9438,78.17668487
500396,963f75ac56ab007abb098553748fae95416a52b062bbdf1abb2e3aea0a1066e6,12/21/17 10:59,36173,144692,1,0,0,0,202,190,15108864585,2539995,15067120905,2532977.25,41743680,7017.6509,1153999.9,194.0024,288500,48.5006,4.677400958
500732,68b0f705b5de8aa47a62e791f142e336f86c94f76fdf5b11744442b0f723b204,12/23/17 19:59,36535,146140,1,0,0,0,204,191,13319526206,1826205.625,13268347005,1819188.625,51179201,7017.0474,1400830,192.0638,350207,48.016,6.336368642
500398,81fcf471d5e2c9308214a91f0cb86b7ff204c1deaba9457569300eb8874cea04,12/21/17 11:22,36143,144572,1,0,0,0,207,163,11684328269,1964286.25,11642598179,1957270.875,41730090,7015.3662,1154579.9,194.1003,288646,48.5251,2.6506762
500775,abd13625650b22716c7a209380eee54ea858ccbcd782b1a74ac67d22928437e8,12/24/17 03:45,33339,133356,1,0,0,0,202,104,12362587744,1831622.375,12315320645,1824619.375,47267099,7003.0225,1417769.9,210.055,354443,52.5137,1.323540933
500761,d6d2d7bd46355b308d0253c2ae0ee6b465be7fb0720b2a669f9d53c59cc277ef,12/24/17 01:17,33317,133268,1,0,0,0,201,109,9568124989,1417599,9520869444,1410597.75,47255545,7001.3105,1418360,210.1422,354590,52.5355,1.428878402
500370,29200412019ba989618c842d083a09241af3546139b9b0f13b16d8cabc9716e8,12/21/17 07:26,35798,143192,1,0,0,0,211,139,8921375020,1499798.125,8879731249,1492797.25,41643771,7000.8545,1163300,195.5656,290825,48.8914,2.180095676
500402,99fe9832f2d3688c377d3be49962a5fd9ed7c5d53f9a354f717f9011eeb8c2ea,12/21/17 12:52,36081,144324,1,0,0,0,201,192,20153181491,3388009.5,20111548804,3381010.5,41632687,6998.9912,1153870,193.9799,288467,48.495,7.646079737
500704,03ae112f55f8a444273255fd8afda7586d56c184552b85445c069abc7ba6460e,12/23/17 15:57,36520,146080,1,0,0,0,201,203,16200506962,2221209.5,16149481590,2214213.5,51025372,6995.9561,1397190,191.5651,349297,47.8912,1.646301518
500402,d412fb5b50eeb120b8951aca71450ba9d2b068414e4b24741bfe79c177c42697,12/21/17 12:52,36023,144092,1,0,0,0,202,185,21136065829,3553245,21094488478,3546255.5,41577351,6989.6885,1154190,194.034,288547,48.5085,28.34284482
500402,c67e356edd4a33b12c355e5164816c87e3a9d37c0c1a36e9ae2d678e753e5e95,12/21/17 12:52,35847,143388,1,0,0,0,204,172,8685903041,1460212.25,8644403354,1453235.625,41499687,6976.6323,1157689.9,194.6225,289422,48.6556,26.59008189
500633,9321cbf253cd381f47219ff9c6ec1cb107a04432761c91812eed6b580834e7c6,12/23/17 04:16,62908,250864,1,0,0,1,1,1857,31047941991,4256902.5,30997069185,4249927.5,50872806,6975.0381,808686,110.8768,202790,27.804,20.87471007
500720,fa07aa5fa01458b066786d94dde8225da7339c5064427718aa31a71f870d93c2,12/23/17 18:28,36137,144548,1,0,0,0,207,167,14821540440,2032142.875,14770678121,2025169.25,50862319,6973.6006,1407489.9,192.9767,351871,48.2441,5.931094754
500403,e0d3f71121b59bbfab07e03a17ae4fce5fb5403c779f3962ce0bdc167b952a2b,12/21/17 13:12,35874,143496,1,0,0,0,203,176,8434811348,1418000.5,8393340943,1411028.75,41470405,6971.7095,1156000,194.3388,289000,48.5846,3.357328267
500373,ba73a35333633f12da6f4c3b1bb2d35fa33c810044cc1aec87327d5fe8dd58cc,12/21/17 07:51,35494,141976,1,0,0,0,214,117,6362837019,1069674.875,6321389893,1062707.125,41447126,6967.7964,1167720,196.3091,291930,49.0772,1.367603726
500413,ac319e5ead8fcc857e813bef10e9140f70818a2302b1316b308e07e318429417,12/21/17 15:40,35189,140756,1,0,0,0,222,72,15782758645,2653285.25,15741321431,2646319,41437214,6966.1299,1177560,197.9633,294390,49.4908,5.616401251
500771,0ae0b598d664d7caf9a254beec841349c5160e24b02ab73c300ab4417792e8f8,12/24/17 02:56,32760,131040,1,0,0,0,211,49,7120739636,1054998.125,7073756111,1048037.063,46983525,6961.0083,1434169.9,212.4851,358543,53.1212,51.65002617
500720,630753b7f3fb0b5e4243ba473709a32d0c1aa9022a4ff84ff23d9ca62fdd004d,12/23/17 18:28,36242,144968,1,0,0,0,203,186,8585136258,1177085.75,8534365942,1170124.75,50770316,6960.9863,1400870,192.0696,350217,48.0173,3.777740054
500790,cad9d964537ffb688feddd661b025f75264e4651103f0e38601f933b49dacc7f,12/24/17 07:13,32875,131500,1,0,0,0,207,70,9718716482,1439910.375,9671742057,1432950.75,46974425,6959.6602,1428880,211.7007,357220,52.9252,105.4730015
500756,1a49d57781317414b6a3e5b11defe4e9be19445ba7955a99b1f2a119f20dbc18,12/24/17 00:55,32915,131660,1,0,0,0,206,75,4640315768,687502.1875,4593356114,680544.75,46959654,6957.4717,1426690,211.377,356674,52.8443,9.451789661
500765,e3854b95664c7a94158470ad62b4465bd19c24ff606a093905a1375e5f258db2,12/24/17 01:56,33011,132044,1,0,0,0,205,80,18091500492,2680409.5,18044554369,2673454,46946123,6955.4668,1422140,210.7015,355534,52.6754,4.405503765
500369,8e2d63d67466f68c9d9483b2ddae7b7d5f29c656abe3a853a0f1245b8f88a02b,12/21/17 07:24,35832,143328,1,0,0,0,201,184,15473698206,2601328.25,15432326280,2594373,41371926,6955.1543,1154609.9,194.1045,288652,48.5261,3.198614004
500755,eefd50bdc6292d42634a780f11f8f70f040ba28e8b872171f9a2de112532ca71,12/24/17 00:16,33037,132148,1,0,0,0,201,101,9103330795,1348735.75,9056395783,1341782,46935012,6953.8208,1420679.9,210.4858,355170,52.6215,1.607502202
500745,f07675466c5f34ba2582d32873d63c640375e13085f3b708268151e55a0f063e,12/23/17 22:33,35908,143632,1,0,0,0,211,142,8999459013,1233892.5,8948745361,1226939.25,50713652,6953.2173,1412320,193.6398,353080,48.4099,19.81650391
500313,a2b07a92a291153ead97575968a16c5ecff3550460b8dca12a4296984e08736e,12/20/17 21:05,36054,144216,1,0,0,0,209,155,6684908834,1221547.5,6646871884,1214596.875,38036950,6950.5723,1055000,192.7824,263750,48.1956,7.18989568
500372,6f40f793f08fb7f4df5eb12ee14b4dcbd58c25d6252dedb83965dc86b75f7549,12/21/17 07:48,35749,142996,1,0,0,0,203,172,10506765376,1766322.75,10465437105,1759374.875,41328271,6947.8149,1156070,194.3499,289017,48.5875,2.323714847
500772,eec8a4f525be4f291e5c60eb7017cfcf9f36ff90ff023f4088e378a77001e1b8,12/24/17 03:05,32878,131512,1,0,0,0,207,68,6010582876,890518.9375,5963692079,883571.625,46890797,6947.27,1426210,211.3045,356551,52.8261,8.235238883
500402,713ed9475dd730b71310d712269192bac848442604e04245e56bca4dfc834ff6,12/21/17 12:52,35656,142624,1,0,0,0,209,140,9070748507,1524909.75,9029426476,1517963,41322031,6946.7661,1158910,194.8274,289727,48.7068,25.43191841
500728,0cf6acfdc35c902f2695b72c9eae181581b0625661b07cec5b886df40bf6d304,12/23/17 19:14,36158,144632,1,0,0,0,203,183,17021290478,2333745,16970642965,2326800.75,50647513,6944.1489,1400730,192.0502,350182,48.0125,2.952488346
500722,594edfd67beceaa8613757bc22842d9f07d2830c57ff0982fea2602992915847,12/23/17 18:54,36089,144356,1,0,0,0,202,188,19652667726,2694526.25,19602031527,2687583.5,50636199,6942.5977,1403090,192.3743,350773,48.0936,8.718781584
500676,724fe7a7d9072a9e176297be53be9c2723d3be27a3ac873c522b783e35bc1a59,12/23/17 11:05,35657,142628,1,0,0,0,217,108,11553804776,1584112.125,11503191812,1577172.75,50612964,6939.4121,1419439.9,194.6157,354860,48.6539,9.455044065
500790,dfda91b40056397313a7e8bc16fbf7fc31a58532587d528f4eb3aac4bc4b9ce5,12/24/17 07:13,32731,130924,1,0,0,0,208,61,6161449090,912871,6114622112,905933.1875,46826978,6937.8145,1430659.9,211.9646,357665,52.9911,123.1720964
500789,4a0ddf0494325cb91acebada967eae6e9e5b83566e55e68b004544b9fca2084f,12/24/17 06:18,32926,131704,1,0,0,0,205,77,17077065664,2530112.25,17030238786,2523174.5,46826878,6937.7998,1422190,210.7089,355546,52.6772,95.40613895
500709,26c5715a7a4fc72333b5f683afc049bc2572d28352c999d74a806efbc4c964b6,12/23/17 16:42,36106,144424,1,0,0,0,202,187,8691118570,1191616.75,8640519709,1184679.25,50598861,6937.4785,1401400,192.142,350349,48.0354,1.501279124
500762,73af7a7f2e703e8e1b09bdf3214f6228be3e13c9310f6bd9b9434a3a40ff0b6d,12/24/17 01:20,32928,131712,1,0,0,0,201,98,10599187243,1570359.625,10552372843,1563423.75,46814400,6935.9512,1421720,210.6399,355430,52.66,1.812315596
500689,ba23cfb91832750ee4317a6f98e9e19f458ad690c45ded44c5cc7a6569f2a506,12/23/17 12:58,35714,142856,1,0,0,0,217,107,20641763338,2830138.5,20591179636,2823203.25,50583702,6935.3999,1416360,194.1927,354089,48.5482,74.00768655
500790,d5ceda0f7d47fa7d27b5a57eea57ba73a68d61449620e9d352254d95d2302536,12/24/17 07:13,32593,130372,1,0,0,0,212,39,8377272862,1241164.125,8330474194,1234230.5,46798668,6933.6201,1435849.9,212.7334,358963,53.1834,112.4153579
500735,7e7155d5986465b23df5113281551d79316f14f3af944d843ffe7aa7e752fa7c,12/23/17 20:11,35970,143880,1,0,0,0,207,159,17414930051,2387715.75,17364394501,2380787,50535550,6928.7979,1404940,192.6271,351234,48.1568,6.459255628
500318,30d38bb9cca02cd0a2a5d11f8d2c7a728313fdfea97266ce2d4da34c744c511c,12/20/17 21:55,36103,144412,1,0,0,0,202,188,28567754242,5220246,28529839200,5213317.5,37915042,6928.2954,1050190,191.9036,262548,47.9759,5.467167503
500149,b3c09ef254ae89bd8d71d11f20f9a5f59b8af770e17ed8b89ba64590be458314,12/19/17 17:13,56465,225860,1,0,0,0,336,204,19058997521,3569016.5,19021999653,3562088.25,36997868,6928.2764,655235,122.7003,163809,30.6751,1054.034124
500407,0162dc201bdfce6f34f8f3ab1a7e08bc642947dbcbaef297f63ccd37b0a80b9c,12/21/17 14:49,35628,142512,1,0,0,0,202,172,10590067088,1780326.75,10548879672,1773402.625,41187416,6924.1357,1156040.1,194.3454,289010,48.5863,5.911561755
500383,445a374a591e79948b669dd0fd50d416b03d209c10ce142085596be011a2df44,12/21/17 09:13,35622,142488,1,0,0,0,201,178,11090283954,1864419.75,11049108857,1857497.625,41175097,6922.0645,1155890,194.32,288972,48.5799,1.388321561
500517,1bf22730700f967beffeb862cfdce3cc65a5105f3af039962215e20c9de4f9bd,12/22/17 09:13,50995,203216,1,0,0,1,1,1508,2354206764,382489.1562,2311631219,375571.875,42575545,6917.27,834896,135.646,209509,34.039,2.563469587
500788,67935737a3041e96da0aa887e7d2e1a62e87936b2a951cd71d398b4c6cf9528a,12/24/17 05:48,32860,131440,1,0,0,0,202,89,8169177842,1210333.125,8122512031,1203419.125,46665811,6913.9365,1420140,210.4058,355035,52.6015,3.363043421
500766,fa784eb4fd2ebcc460f1d2f1e294eec62b77b3f7893db698ea42e1009c8a1dc5,12/24/17 02:00,32698,130792,1,0,0,0,206,67,9111656941,1349969.375,9065018673,1343059.5,46638268,6909.8555,1426330.1,211.3235,356584,52.8309,71.51869307
500689,6ac2dc2c02c58898d6d4fc129e3de50dc9eb50473d381278b3c76903783d2871,12/23/17 12:58,35708,142832,1,0,0,0,213,123,29362225767,4025778.5,29311854349,4018872.25,50371418,6906.2944,1410649.9,193.4103,352662,48.3526,43.37448071
