Block_ID,Hash,Date,Time,Size,Weight,Input_total_usd,Output_total_usd,Fee_usd
316310,d64c86b77658f7d31b23b3bc4206191320b9a466ab9d3dad31e435b1baf53f5d,2014-08-18,2014-08-18 19:12:22,3923,15692,259.179,256.663,2.5163
316311,77ae07a61884e95c5450e273a978a24c8fbcaf1226a8990d3b4007643dfd657d,2014-08-18,2014-08-18 19:25:15,978,3912,60.9876,58.4713,2.5163
316311,39b6fdafd606659008d081b71ff441bff87fa33ef961cb99f87c667319f11527,2014-08-18,2014-08-18 19:25:15,2058,8232,181.536,180.177,1.3588
316311,81e718bde9e8ac22df830a942d39b64d86a0e188d79c70c7ab9cfb9db815d0f7,2014-08-18,2014-08-18 19:25:15,31050,124200,32.5422,30.7305,1.81174
316314,4183b7e4aee5639666482863841b562c047129a5d0333848a435f206010e4953,2014-08-18,2014-08-18 19:29:12,32794,131176,4130.71,4129,1.71108
316316,458f63f22de6d6fc9e31c90473d5d02327b88225c1fbeb097fd472854b98cceb,2014-08-18,2014-08-18 19:41:20,259,1036,156.011,153.494,2.5163
587487,739f9f0e10808681ed69a37bb18860cb046f90020363f3932cfdb5281ab9606d,2019-07-28,2019-07-28 19:34:27,225,900,270580,270573,6.58645
587487,87bdcfa30ba63cdf204bf8c88b3d755f76dbdca10f7b8c0dc92a31966ec5d654,2019-07-28,2019-07-28 19:34:27,420,1028,206.725,201.889,4.83624
587487,2e726ad4ebabb7b11b34c7834e1dd0a0795c05a18a210b6fd07c6cad392a6284,2019-07-28,2019-07-28 19:34:27,372,1488,540.269,533.947,6.32299
587487,4ee028a77613a7071e2ea8536d621fdd130a8a4389105ab7bf8b260c90e7ffff,2019-07-28,2019-07-28 19:34:27,248,664,77069.2,77066.6,2.5928
587487,8ff25999213c59fe387a811b0b2ef7d56fc17448bc960605a5906de2a04262d0,2019-07-28,2019-07-28 19:34:27,225,900,7060.52,7057.33,3.18972
587487,50f335bae8352f81f4ff936e7e873235d9c28301fa64f24e7cae0d9d49c7988c,2019-07-28,2019-07-28 19:34:27,668,2672,698.234,688.806,9.42803
587487,d0b4a0c52fc9c12675a70c28f87fb57bb8add3a71a2fe4b1c443944224567c6c,2019-07-28,2019-07-28 19:34:27,405,856,1232.03,1229.21,2.82276
587487,d06d07b56679f8a4bc9b2bc65f14152478fdc1f398cab30863b1b85c9ef46e7f,2019-07-28,2019-07-28 19:34:27,371,1484,402.363,397.659,4.70461
587487,f995ed5b2e6f0b95311ca08e9d97d1b5e40fd406128959b5c3bf6fd4b22d35bb,2019-07-28,2019-07-28 19:34:27,372,1488,407.838,403.463,4.37528
587487,fd22d0df9becf7e86bb8142b63cc19a01077e7d9951c1c6be26edf0e73141e3d,2019-07-28,2019-07-28 19:34:27,225,900,66.613,64.0407,2.57229
587487,a322e39c4836a3c674bd6a085d59c49d08a24ccc0fdb59e5d23f8a1bbdf48379,2019-07-28,2019-07-28 19:34:27,226,904,879.374,876.802,2.57229
587487,d499dc016573382adc926e6c5aa4635f38dae54a8e2218c187fd387816516230,2019-07-28,2019-07-28 19:34:27,247,664,338.962,337.4,1.56193
587487,1a9e27496141523463f5818164096019267116146c213c33e62030e4111f133a,2019-07-28,2019-07-28 19:34:27,247,664,202.319,200.757,1.56193
587487,1da6539a6e5ee8505d802b2e94793f9d31c69de257631a5bde333f07df80f961,2019-07-28,2019-07-28 19:34:27,221,884,219.846,217.767,2.07944
587487,3f83e239aa2358c3c508a37c5ee1f21ccecccef887d05edc5771703c026127bc,2019-07-28,2019-07-28 19:34:27,515,2060,453.411,448.566,4.84574
587487,ab1e759a8198b42fd238a0af8f8ecf54cdeacde0c266eeaa22920db0cce8c98c,2019-07-28,2019-07-28 19:34:27,899,1988,1970.74,1965.81,4.92949
587487,8fe675272d2b2bb6fc40267110b3877b40234f1e95683893592a9136f6d6fa01,2019-07-28,2019-07-28 19:34:27,247,664,1744.28,1742.72,1.56193
587487,b30c14c78ec27046807f301f5f5826eab5a96846083f63da3438eab08edafd0a,2019-07-28,2019-07-28 19:34:27,221,884,753.042,750.962,2.07944
587487,da3201aca5e5de434939ab3d54d8961bcc67d304491f348bd45388033d78d414,2019-07-28,2019-07-28 19:34:27,249,672,258.344,256.764,1.58075
587487,b27b9659746238e1064458397a9b36a5bdc50444a7439037da1edb82fe36e820,2019-07-28,2019-07-28 19:34:27,249,672,270.406,268.825,1.58075
587487,889b66fb1083bc51eb40d6ef0ceb4ec248e3ff53c60b10ce16587dff49c40231,2019-07-28,2019-07-28 19:34:27,223,892,271.147,269.049,2.09825
587487,ed7c099180306652b2e2c6dbebd27a448e0d6b5e179d02c2a834f238a84a3a3d,2019-07-28,2019-07-28 19:34:27,247,664,1978.95,1977.39,1.56193
587487,15d69f999bab8e124161dfb4ee7d7b5e40e83b9c25e758b18b2473790e628041,2019-07-28,2019-07-28 19:34:27,247,664,758.382,756.82,1.56193
587487,6d2d3817cfec102b9ff48f8256a2ad52da1016108b6d7c2c9ea2d6729074ac5f,2019-07-28,2019-07-28 19:34:27,221,884,782.494,780.415,2.07944
587487,e936dd753d27a8611ee47e71371f11116cd2c3f4fdb237ff19d7bd90ec2e8c77,2019-07-28,2019-07-28 19:34:27,249,672,991.763,990.182,1.58075
587487,8010f2e5917e6eb3acf638a2df135c12c95c7dca16951c29eecf389669910683,2019-07-28,2019-07-28 19:34:27,221,884,1001.6,999.519,2.07944
587487,35764959366d8c8e2ba21e65275d7721aad29705d13409c56de5374977c3e39b,2019-07-28,2019-07-28 19:34:27,221,884,780.714,778.635,2.07944
587487,c6f270d9f6b860e41bc44ede9a0f1f75fab551ffc71f4d404b47919501c5cba3,2019-07-28,2019-07-28 19:34:27,247,664,612.534,610.972,1.56193
587487,a454e6a7d60970bfe7b9b7736877cf361235d2baba43243b40fea3603fbc7fa5,2019-07-28,2019-07-28 19:34:27,221,884,786.661,784.581,2.07944
587487,1222f5dcc9b1f94b3e77d76b76fd23ea425884b3207c4d62535f84975e3cf9a7,2019-07-28,2019-07-28 19:34:27,249,672,360.513,358.933,1.58075
587487,710f44c114e5a5e0d8f62be392babb2d3d5f72c80fb3a2fab766df08e4232db8,2019-07-28,2019-07-28 19:34:27,420,1032,183.408,180.981,2.42758
587487,a5bec854a04ee897aa9c7989d67e4a69157e97abb8ae21ec4e3134a307e493d2,2019-07-28,2019-07-28 19:34:27,247,664,1510.18,1508.62,1.56193
587487,fd360d9722b9dc03bdb6cd77538156b30e210d821cfe3a1298ea6d6bcc8dcce3,2019-07-28,2019-07-28 19:34:27,248,664,35543.1,35541.5,1.56193
587487,538b6f0d310481312e609b10f8a71c066306fbb086650bbb0c8ab803d3ab21f3,2019-07-28,2019-07-28 19:34:27,418,1024,199.787,197.378,2.40876
587487,ba37d7e9236cc7de677b4f3c58dce5cdbc56bed95eefa9e45ea7d960a1ee50f6,2019-07-28,2019-07-28 19:34:27,247,664,407.221,405.659,1.56193
587487,8250380e50da53b334f73071fda718b81054676845edb7ec78a3803a6d4540fa,2019-07-28,2019-07-28 19:34:27,247,664,470.461,468.899,1.56193
587487,37fca0a4026ddd1a04a57fedcc38a38b5a1850daed24fe82bfd5487b79017232,2019-07-28,2019-07-28 19:34:27,342,1036,182.859,180.647,2.21211
587487,240f25f2d34d9b9949e01a2c036c32a4d1d66aa81d8c439ff817a923eb4c981d,2019-07-28,2019-07-28 19:34:27,589,1388,394.467,391.528,2.9385
587487,90f3cbab7319ddb9d70f035b3235f6a9dd20651d31f67007dcd68b58854e6b42,2019-07-28,2019-07-28 19:34:27,247,664,80057.4,80056,1.39143
587487,c73b65f2b468e876bac447a9999103ed826b1b3d4060cfeaa9f259195c0c1fb5,2019-07-28,2019-07-28 19:34:27,249,672,34135.8,34134.5,1.39143
587487,a8ace5302238b1d5e166819538a4bfa2f16d911f417764df0c3b232699d35c32,2019-07-28,2019-07-28 19:34:27,422,1036,328.101,326.04,2.06062
587487,3abb2e559d87bcc15b02a2f22dc3855508e5b255caf0c1255211a4cd66461d79,2019-07-28,2019-07-28 19:34:27,405,856,2016.62,2014.96,1.65367
587487,691ee3dc9b0af20b57ce0fff2357ae7e21e815bfc1721f0ca12f3f54e4f4e2c1,2019-07-28,2019-07-28 19:34:27,405,856,25.1885,23.5348,1.65367
587487,b6286abba6c83565f6463f70b049c9055bb00eea24d83d6ce5b7a594bd3e6939,2019-07-28,2019-07-28 19:34:27,962,1876,278.277,274.739,3.53786
587487,cf22cd4b9a658d81391bcec153b6386846f6af1cc3343aa150cc3425370a3d37,2019-07-28,2019-07-28 19:34:27,371,824,911.808,910.258,1.55064
587487,69bb32666d6a2374b23d5a0ef1c47b9c6ee80fa763bc614f111def2fd364535f,2019-07-28,2019-07-28 19:34:27,374,832,8021.24,8019.67,1.56569
587487,d16ed531180f70f7f42503fbcb9b49526f0655c05f96a639107f5b7ada14c669,2019-07-28,2019-07-28 19:34:27,371,824,121.872,120.321,1.55064
587487,13eb89ba4e096975654a6b4ed2f127d1dd4a15fedffb5a53b0220051b679059d,2019-07-28,2019-07-28 19:34:27,371,824,128.141,126.59,1.55064
587487,67c3a7a501c60388be45885c641494c94824264f5e13598490d8bd2a976ab39d,2019-07-28,2019-07-28 19:34:27,372,824,300.594,299.044,1.55064
587487,bc8a8c2bc3289d020982839e7c276a16bec536259a3b230b2ad0c3ad6014a1b0,2019-07-28,2019-07-28 19:34:27,372,824,70.5691,69.0184,1.55064
587487,26ff0e009aa9185e5b3bc7c256b18dd9e3b75252fcb4af1e0abe876ea2d31dd3,2019-07-28,2019-07-28 19:34:27,374,832,52710.7,52709.1,1.56569
587487,9e91795b957c8034f1ae77cca04bd24686cc96ed8636612ae73c434eac395ed4,2019-07-28,2019-07-28 19:34:27,371,824,1039.97,1038.41,1.55064
587487,13c8a3f116c8c57d4d3e8b069d11f9677ccf5646999669d26aa065d52d285ee0,2019-07-28,2019-07-28 19:34:27,403,952,885.206,883.415,1.79151
587487,1042dd00e9b17a59085a12804354c6e3e65dcfef685514df0757d9007f1bc9f3,2019-07-28,2019-07-28 19:34:27,371,824,3182.41,3180.86,1.55064
587487,2b36d2b8ede6364ad0ec1aabf8ada27e83c2f9a75350691d83c5916d918de3f1,2019-07-28,2019-07-28 19:34:27,551,2204,1069.38,1065.33,4.04596
587487,01ad8aac89a1f354dfabb5af9916e29b34d558972677cc344a44345dc7b94eef,2019-07-28,2019-07-28 19:34:27,226,904,913.794,912.177,1.61744
587487,a9c3ff8f76cce7775123b9078d36e649facc092fed921e75a6b38d17f0ca7304,2019-07-28,2019-07-28 19:34:27,189,756,60.5485,59.1972,1.35135
587487,5ebbcda78e3ffab2631748e608e72563d522f045175d25c618953a5d341d29d8,2019-07-28,2019-07-28 19:34:27,282,800,79922.1,79920.7,1.39322
587487,da7fac3923ba182015405d26011bc3dbd1fb896e6ad1716ba504e36d8094d2b8,2019-07-28,2019-07-28 19:34:27,190,760,108.979,107.688,1.29094
587487,eccf5ffa743f583a7385774e8d7bf708d94c7f7ddc126f18049be665dcf32b2b,2019-07-28,2019-07-28 19:34:27,255,1020,58.9592,57.2486,1.71059
587487,a9308d017c6cfae6ee11642a307043ab4630c6eb583e10c327e712df182a0984,2019-07-28,2019-07-28 19:34:27,420,1028,207.573,205.854,1.71906
587487,d451a09b3d751045208eb52201c248b7b840f766090aba822ed6c85eea8bcef1,2019-07-28,2019-07-28 19:34:27,256,1024,83.0498,81.3392,1.71059
587487,a6a940b58cef4af8958b1dab170ccc1f52a73ca946e9108df00bd27ef66cbbe4,2019-07-28,2019-07-28 19:34:27,287,1148,141133,141132,1.90254
587487,7cabad5bfbbab7efbc9198dc2774323680b0e1a9f302ea36ccd63cf59d6cfe2e,2019-07-28,2019-07-28 19:34:27,247,664,420.829,419.736,1.09335
587487,3d85d7a18d75d43551b399d68a6427f36bd7317be84b565b1ecfa69af4aac768,2019-07-28,2019-07-28 19:34:27,189,756,329.199,328,1.19902
587487,74226099bdfe88c60e72917e9fdb6708450849f84345fb67dd492c1a5986fb74,2019-07-28,2019-07-28 19:34:27,189,756,40.0848,38.8858,1.19902
587487,966f1aee614d6cbee5b4a42323264d16058124590d28f5e053d88a49f44c9f69,2019-07-28,2019-07-28 19:34:27,2236,8944,3304.64,3298.77,5.87154
587487,f95e73f08fc677283140cecde98a84f0d7ae88301f313bbaaad90134684d0bea,2019-07-28,2019-07-28 19:34:27,1077,4308,391.879,376.735,15.1441
587487,07a875af8d1c9fee33c57f86b7e5562858183b80d042346816066090f0796e05,2019-07-28,2019-07-28 19:34:27,249,672,361.316,360.255,1.06061
587487,1cfae91de6f5eb69e4fe914938f596aa327f79f4953798cd49340260045ec389,2019-07-28,2019-07-28 19:34:27,403,1612,4.12622,1.58573,2.54049
587487,8bb34e5238fcde740b470cb54b46284d9831a2addaf023685efde190f045f97c,2019-07-28,2019-07-28 19:34:27,189,756,36.6959,35.5334,1.16251
587487,75edc107f2b95b7dda8958fb496bf4b2321558aba71a7114f9442b225144d605,2019-07-28,2019-07-28 19:34:27,192,768,7.74406,6.57196,1.17211
587487,1199c2bef3ea4190897787e84f2ac87e394e741fb5b7f0e42522649ce4526818,2019-07-28,2019-07-28 19:34:27,344,1044,21.7613,20.1717,1.58969
587487,90cf7912f5b96aff677cce72eb9e96b20d9c3565ba591982825c778119241715,2019-07-28,2019-07-28 19:34:27,189,756,15.1187,13.9896,1.12911
587487,2a6880173b19e44897b914a7b80ea01ae7dbd8ff94de3168498472dd25084245,2019-07-28,2019-07-28 19:34:27,189,756,16.0483,14.9507,1.09768
587487,efa6c52ec8e56fc90d23348d2b040aa8050c41bf85e67296793ebb0872fe71a2,2019-07-28,2019-07-28 19:34:27,226,904,427.974,426.698,1.27589
587487,5f2162f02d0dabcf6b42825ff93b1eeb557286d378953734424ef9273f845250,2019-07-28,2019-07-28 19:34:27,223,892,56.4553,55.2132,1.24202
587487,b21b0fe08ab931834d026e3e72b3e384eb02a19e75a920a13fc88d15fef3518f,2019-07-28,2019-07-28 19:34:27,356,1424,1081.27,1079.38,1.89031
587487,ea973d9e8e580cc6936fc97117565d07d9673a16cea2361c7bfdc7d3a4f48c8f,2019-07-28,2019-07-28 19:34:27,191,764,49.1204,46.2976,2.82276
587487,631e513b231b82676659122913e82332f739c511ddae9bc238acf849f0b3ebf7,2019-07-28,2019-07-28 19:34:27,224,896,2158.49,2157.33,1.16439
587487,f9348a0123bec85f8e498e94e2485b288320d592bf3bb76f794dd82892e632ea,2019-07-28,2019-07-28 19:34:27,254,1016,4.70461,3.46457,1.24004
587487,a55885eaa59db931b10a8573ae2d99f82ffb28dde150b5c04ce96a82553c320a,2019-07-28,2019-07-28 19:34:27,254,1016,4.70461,3.46946,1.23515
587487,31a978449e18724d16c609d0908e15a11108d9196ca01087751a7a33b900c3b0,2019-07-28,2019-07-28 19:34:27,223,892,78.0213,76.9369,1.08432
587487,0981e91c6cce341a1cafce1c5e3077a8931252bba203a8f85f5fd4ed168a5f1f,2019-07-28,2019-07-28 19:34:27,943,3772,55429.5,55424.9,4.55029
587487,d8a5a76dbba72269d9a6332b9913f465e354dea41fafaf62aac9c9d0c0d2338c,2019-07-28,2019-07-28 19:34:27,225,900,246.915,245.852,1.06258
587487,22170d9630f7a146e2925fd0f611070d587ba75fc97e9725d61f23b433b3ca49,2019-07-28,2019-07-28 19:34:27,257,1028,47.0461,45.8032,1.24286
587487,493915480eab14544774aa3a56ce3d4d0f585718e2860dfab1d30aead7c28960,2019-07-28,2019-07-28 19:34:27,699,2796,99.0841,95.7627,3.32136
587487,0b2d484792525f1e780e2b35bd84205566bd08bfe43d15b77d3968546e41247d,2019-07-28,2019-07-28 19:34:27,370,1480,7159.92,7158.21,1.71163
587487,74167430c2612b37c4258cf5f9c46e18a9e2010e0f474cd81e6abc19f16bef5f,2019-07-28,2019-07-28 19:34:27,372,1488,86.0017,84.2901,1.71163
587487,0f401ce7dbe3d8ed79a525db3eceb6da5367c3c26272a7d521213de5ba62a9e1,2019-07-28,2019-07-28 19:34:27,340,1360,1172.73,1171.16,1.56438
587487,79866e4a00a831a15fe56aaa9ec364bef4004ee820f3d10ecc0cefcfbcc23593,2019-07-28,2019-07-28 19:34:27,359,1436,2280.35,2278.7,1.65094
587487,cf34f7a15056184c0a2862d6c8832851d3f01db52f247eb40eda99e13bb3f4fe,2019-07-28,2019-07-28 19:34:27,340,1360,6.41473,4.93522,1.4795
587487,c4a068e37237743f5026d7a05ee4236c8cfab1bc9b048764683b05150f10bcd1,2019-07-28,2019-07-28 19:34:27,340,1360,16.0913,14.6219,1.46944
587487,0a57e3d4e7d11fb4c1515bc92ffbec371c6d50ec6a4dff40380c303e190f3031,2019-07-28,2019-07-28 19:34:27,370,1480,28.4208,26.8457,1.5751
587487,4f7d90fde3a4b0a6e59294728cb7a1eeafe4df93d2c40e4987c398716ef621d7,2019-07-28,2019-07-28 19:34:27,336,1344,111.405,109.997,1.40762
587487,5d7ba26bc81fec6d470095d94e170848257031ce547ac597a70e622e17fd14b2,2019-07-28,2019-07-28 19:34:27,338,1352,112.911,111.503,1.40762
587487,4352929ba6ace75d3a6afb0a856f204432fad5ad0dc44fa8c5b8b32c2307e60c,2019-07-28,2019-07-28 19:34:27,339,1356,18.3252,16.9366,1.38861
587487,7956281c040e15070cb305743950bc40bd8120c00d71644f8d35c6aad4cb4374,2019-07-28,2019-07-28 19:34:27,372,1156,105.744,104.684,1.06051
587487,e4c9860d75585480fcc1638808f03a3116f42f1e23e782412b827693182d4a8b,2019-07-28,2019-07-28 19:34:27,521,1432,20196.7,20195.4,1.31371
587487,70d92c5793231ebc4fdd84d4da09b7a4cfcf265881852c9bcfd6050d72879d41,2019-07-28,2019-07-28 19:34:27,373,1160,462.281,461.22,1.06051
388460,674d8d1c61265e491e8a6b384905ff7a2d85b638f4b949c30b2d148654b06579,2015-12-15,2015-12-15 02:50:55,407,1628,212.117,211.102,1.01495
388460,55a66cc753385e7a9ca7acdef7f50c93d6e72325dbb1260d83647d4be94b5ed3,2015-12-15,2015-12-15 02:50:55,1996,7984,2802.93,2801.87,1.06058
388460,d3d89a6a4fda1454c9ff28970f2b5184328ebd2e5ded2c8c639d717980e9a82d,2015-12-15,2015-12-15 02:50:55,10693,42772,197982,197980,1.49203
388460,5248cb8ed692a07a4a965c25208ff614c54e49ad9d21ca479586471f4c2e4e50,2015-12-15,2015-12-15 02:50:55,18070,72280,171467,171466,1.79707
388460,91264867e25d996c5b74f54165597cfd88c005e2ded18a52d216c46be792e729,2015-12-15,2015-12-15 02:50:55,27064,108256,37.039,35.4039,1.63507
388461,2c82d1e09a87dee4931ffb37f988280dfb284ab516d8dff18b8fedb25d087841,2015-12-15,2015-12-15 02:53:22,4948,19792,79796.2,79795.1,1.09373
388461,4862a545b7dc601783450dbb9aa045e1e01f058a177d8658763df20e3d94c61c,2015-12-15,2015-12-15 02:53:22,4946,19784,76478,76476.9,1.09306
388463,e09aed4bb5b3620a3d2265e90bba00219844350c56f2121e59a2594d789cc4a4,2015-12-15,2015-12-15 03:13:00,373,1492,7639.95,7638.62,1.32573
388463,b7df760a1bf51dde31edc9ea6bbe51450f1f9d9826d23c339860f986020387c2,2015-12-15,2015-12-15 03:13:00,520,2080,7449.89,7448.57,1.32573
388463,b662bbb933844ef3a13a14788ca65d0a43c30823dac9d2c4a6640416820fda4a,2015-12-15,2015-12-15 03:13:00,26234,104936,182.774,176.966,5.80758
388463,dac9758cf891c32e9203b23ade8d2ab31997a8c6bf9b7ff98e30916ad91ea538,2015-12-15,2015-12-15 03:13:00,5086,20344,74192.6,74191.5,1.124
388463,f92b25498a6ce898acca850019d16ffed251503621892835639e4e998ce09000,2015-12-15,2015-12-15 03:13:00,7023,28092,349.65,348.098,1.55199
388463,18706669da0215b3c1423f6123fa6d22806fa6a3996c155c12bc8f1aa2696b38,2015-12-15,2015-12-15 03:13:00,10805,43220,7304.87,7303.26,1.61297
388463,eddecf224653ddf5d22870928e44562f6d2ca7b3dedc665e47784c291758e760,2015-12-15,2015-12-15 03:13:00,96670,386680,167942,167930,11.7344
388464,4ff15183b249753fe74846b53225db4a06052e699706fb80a736d347692a1a60,2015-12-15,2015-12-15 03:35:05,63653,254612,55249.6,55243.2,6.43886
388464,babb4f87a7fb27f9b484d4b0c7e3e562c5d87b717e142fe9e442b2b1b1b75456,2015-12-15,2015-12-15 03:35:05,39158,156632,185.558,176.882,8.67558
388464,17853e9700a0c16381a92b284431c8436639c27964ae4ad3083eeea420baa6db,2015-12-15,2015-12-15 03:35:05,67355,269420,191.745,176.829,14.9158
388464,eaeba42b67459d8632afb9626353da864a9793e70b1a904d0ea94a7940a6095a,2015-12-15,2015-12-15 03:35:05,5244,20976,106058,106057,1.15957
388464,ccd5b3e0cfc86b4c16956c912e2f3bb50c4c72644866b1ac8a19facbeb9b3c35,2015-12-15,2015-12-15 03:35:05,5382,21528,114897,114895,1.18962
388464,0f1db8aef38baa48695f24bc4e2db7aed57f0fa0fc1eeee381fdafbfbe020b09,2015-12-15,2015-12-15 03:35:05,5088,20352,82800.8,82799.7,1.12422
388464,c542ba62220b8f0b2d614c28dd847e94219500f1b4efae9ba6fc70089236adfe,2015-12-15,2015-12-15 03:35:05,18808,75232,52152,52149.8,2.24318
388465,f77f0282d7525bac6fe74fc6393899d22905b8636309ecf246d66ab270d3a03c,2015-12-15,2015-12-15 03:38:16,8482,33928,44266.1,44264.3,1.88077
388465,38573d241588c02fd9872dfce405b6afa58822dc40c82b70920e71bb7339aa9a,2015-12-15,2015-12-15 03:38:16,29633,118532,13349.6,13343.7,5.93853
388465,1d8ec348541cefab4f9c63406278904aac680344b09370c20d4060d4dde3cf25,2015-12-15,2015-12-15 03:38:16,9110,36440,36.7227,35.6621,1.06058
388465,6a1686260b1c6076987c16543f8780ffa61206541238cb9619498ada84cd2bf9,2015-12-15,2015-12-15 03:38:16,9249,36996,36.8111,35.7505,1.06058
388465,93c2242d9d341d61f388f055bc5e108f8c8675979d6c6636a86ad60959ddefe3,2015-12-15,2015-12-15 03:38:16,59139,236556,26665.3,26658.5,6.77182
388465,814fe7e4c7b3b2d54513d92ec0ae3c62e277edf0240082fb9394bab3eb484532,2015-12-15,2015-12-15 03:38:16,29317,117268,13274,13270.7,3.35376
388465,3c9ce82f98f2badc0714a18f75e8bf3b65915450f91501662986ac261fa5fd94,2015-12-15,2015-12-15 03:38:16,29622,118488,17728.9,17725.5,3.3876
388465,0426a13e3eb697af50d9cce5a78e9dab65856cbd803004ae73cfc972aeb51b90,2015-12-15,2015-12-15 03:38:16,9533,38132,42.8622,41.7758,1.08633
388465,ad5c581b3e2c743c358d4dead5717d41accc357a163b8d268971a69913412818,2015-12-15,2015-12-15 03:38:16,40350,161400,181192,181188,4.22918
388465,f83f76c0b23ee15be597e75bfbbbfca4fe6db769c4297e65f22106cd4cd82cbb,2015-12-15,2015-12-15 03:38:16,37397,149588,12823.7,12819.8,3.88662
388465,b86a2b500940f18c644f5e409a71243ae203db3c37907617d220914e98492ea7,2015-12-15,2015-12-15 03:38:16,17639,70556,239963,239962,1.79657
388465,c305f26993cdf74843956ba8dbdcc06e0a7d76326070a973dbb6143016536445,2015-12-15,2015-12-15 03:38:16,45659,182636,238640,238636,4.5753
388466,23bdfcbe42566605f6caa2b92e98f8c5c7c708e33ca7216f8ac6d9b8b63e2713,2015-12-15,2015-12-15 03:43:19,1850,7400,7244.71,7243.63,1.07826
388466,14f979f6c1935cab4cb2dcba785ac02b4cc5a16871da1b7a40b0bc2fb97c6b02,2015-12-15,2015-12-15 03:43:19,2437,9748,16798.3,16797,1.28369
388466,6aebcc96b47f06a37cccafe3ff65e6872fb3c0a7bebd67625f904ecf13adf6dd,2015-12-15,2015-12-15 03:43:19,14564,58256,13932.6,13929.4,3.28804
388466,35523485eb7a1d01121effabb7eee05e1ab09392840800b286b8041eeb26efc2,2015-12-15,2015-12-15 03:43:19,11334,45336,357.864,355.358,2.50651
388466,763255ed89cf5e1ef900115ee0b4f86584d7feef755cd509581a5ec093ab018f,2015-12-15,2015-12-15 03:43:19,9254,37016,36.8111,35.7505,1.06058
388466,0643ec2a9c0111210b44021cf6db4b28def35884ca1e340d98608d4d05d98bc7,2015-12-15,2015-12-15 03:43:19,11619,46476,37.253,35.9273,1.32573
388466,d8d6b177e4adc823ac599649a07df64c1804163b695ea6e030a1c72bec3871ef,2015-12-15,2015-12-15 03:43:19,20719,82876,320391,320389,2.07611
388466,19ebf653994317465f42571b8ce9081d09a629e14f2541dfc9db68f236ac4407,2015-12-15,2015-12-15 03:43:19,16810,67240,19774.6,19773.1,1.50249
388468,ff4dce1761c82646521314823ff0ebb882746ae1f164a20532c5cd195955cddd,2015-12-15,2015-12-15 03:49:34,24110,96440,159094,159092,2.47498
388468,a551a93d526bd8cc54200fa6928150d50c13fa336a06c16fc1a8a903fe180be4,2015-12-15,2015-12-15 03:49:34,224,896,419.77,417.561,2.20955
388468,4444376ec075eba7f34decca6b849d8b3968cea03c47d92fa0505fb25c700330,2015-12-15,2015-12-15 03:49:34,16595,66380,34917.3,34915.3,1.96603
388469,1b281dd099f205e06ea60d5273b11de9afb110abae3f83baa331428c9167c4db,2015-12-15,2015-12-15 03:57:49,5140,20560,106058,106057,1.13593
388469,95b6de4a871803b28adb0d7937500fd7b18e35e408fcb8cb9583e0a9452c6b50,2015-12-15,2015-12-15 03:57:49,59121,236484,9009.56,9002.79,6.77212
388470,7281c52b697545a13a835b057f33abf08078c69ffbbdf8ebaf5365714df338e6,2015-12-15,2015-12-15 03:57:37,4060,16240,223170,223169,1.49768
388470,ded49c475a4639e249035f7a4f52d78b75ba619959f2e82df1e5f00fcc5406bd,2015-12-15,2015-12-15 03:57:37,19996,79984,233777,233775,2.00225
388470,526333a595a879028fa8b0eb136264721ecc2907850140843ca2a6defb4616c4,2015-12-15,2015-12-15 03:57:37,54345,217380,3540.96,3539.7,1.25657
388470,1668e2e9be203b77924d1cdc0ef71f512d7e14e08486be612e47316e82b6c1a1,2015-12-15,2015-12-15 03:57:37,65403,261612,1773.55,1772.06,1.49171
388470,36251cb7ee3752897a25344823560e02e372f9989d1cbd346ba4fa2afa7ce5a3,2015-12-15,2015-12-15 03:57:37,56853,227412,1773.33,1772.06,1.26662
388470,f6341dc879f886746e1519ef9da6d7baa86918dc30e5c1c2deb9174bc0107d83,2015-12-15,2015-12-15 03:57:37,77047,308188,1022.52,1020.81,1.71275
388471,ab01c0bdb503bd61720eca4dcef44f72b087cafe03e22ea6349491525399ea97,2015-12-15,2015-12-15 04:06:20,965,3860,1331.56,1330.31,1.24671
388471,4f6b354007a4d090cc9b01b2badf8a5feb33cb0411460277ece16c3d77c9f323,2015-12-15,2015-12-15 04:06:20,5832,23328,5312.43,5311.14,1.28883
388471,99cc4bbb356636f2ae8d141034b93348a4c9679bfa57d2d88c2add4394268566,2015-12-15,2015-12-15 04:06:20,15077,60308,13231.7,13229.5,2.25374
388471,8afdb4643ab3d73c89e6fa8562f4f4d0f73f11693cfc3eb8895969137f66f25a,2015-12-15,2015-12-15 04:06:20,25272,101088,194447,194445,2.63411
388473,09293d109bf05d9dd0e506bc561d5284c50a88d388fe49ed32f537728dba27a4,2015-12-15,2015-12-15 04:13:35,3451,13804,133145,133144,1.18253
388473,4d17cbebe043010dfb063b6b3854bd48d67bf8dfe0f88f48b12af007488b58b1,2015-12-15,2015-12-15 04:13:35,9963,39852,105622,105621,1.06375
388473,d810fd620c93ec421bdff045739b25fe9acb0d776617d6f07a044ddc6240bfe4,2015-12-15,2015-12-15 04:13:35,3512,14048,55370.3,55369.1,1.20308
388473,cbf8f0f2e7a6f5f8e5f66b576df5c0f70c6b8d871fcca7db4592b1b4c877943b,2015-12-15,2015-12-15 04:13:35,3580,14320,3938.38,3937.15,1.22638
