block_id,hash,time,size,version,lock_time,is_coinbase,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,cdd_total
509359,43670f63231b8cf2ec3650333ec5761205ec33b048926712197e9c03550517ac,12/20/17 21:44,373,1,0,0,2,2,3304153856,133955.6875,3304048406,133951.4062,105450,4.2751,282708,11.4614,32688.80633
509359,6d4d6bc4d23672793b82a1f77b88a957a62b74c135fa0d134aa643edef2f2177,12/20/17 21:44,338,1,0,0,2,1,210645365,8539.9004,210539915,8535.625,105450,4.2751,311982,12.6482,23.99846803
509359,46f7a186831e0ad89d851b1826b08854cd940c2eb8cc03f886c88888934417b0,12/20/17 21:44,374,1,0,0,2,2,307476420,12465.5859,307370970,12461.3105,105450,4.2751,281952,11.4308,19.01422399
509361,aa501a5b9656000f3d060bafaf3593f207741f712d274448607edbb00df1728b,12/20/17 22:18,373,1,0,0,2,2,14595721842,591733.875,14595616392,591729.625,105450,4.2751,282708,11.4614,7012.266178
509363,c2080b3737bc802d9bbee1adf01f9274e6d25aa50e7b90cb6ff32b812adef851,12/20/17 22:32,339,1,0,0,2,1,899982657,36486.7344,899877207,36482.4609,105450,4.2751,311062,12.611,0.535397222
509363,8b6d867d349d74e8668ea4ef31def89c16d90d76afc6ea736086a141a59c60bf,12/20/17 22:32,373,1,0,0,2,2,1109247217,44970.6562,1109141767,44966.3828,105450,4.2751,282708,11.4614,0
509364,fad82e34e7a41af544988aac614b32ebf3c6661ce7ee7065f89e4d8211ead29e,12/20/17 22:38,374,1,0,0,2,2,163952409,6646.8931,163846959,6642.6177,105450,4.2751,281952,11.4308,0
509371,698b387a0e4ef06d68057ac82e27a97b18fe72e5f978a18b0e593336a2a85aca,12/20/17 23:18,339,1,0,0,2,1,1263086821,51207.5586,1262981371,51203.2852,105450,4.2751,311062,12.611,184.1732484
509372,7da96112ab2d5a00e79048352f80d036ae91ec649625a983d44034b76c4b0a58,12/20/17 23:36,372,1,0,0,2,2,249063313,10097.4248,248957863,10093.1494,105450,4.2751,283468,11.4922,390.7691658
509372,9a75452e034227e06a37377dc9536309d62ccbc046bf2e29dad6ef6f454d5ccf,12/20/17 23:36,373,1,0,0,2,2,125041837,5069.396,124936387,5065.1211,105450,4.2751,282708,11.4614,0.300086938
509359,2c1aa289bdea7ff251b5072aa7375f3afcef9bd97cad0747ff4b5c1167b0531e,12/20/17 21:44,75452,1,509357,0,511,2,5110000,207.1676,5004600,202.8945,105400,4.2731,1396.91,0.0566,54.99864433
509233,c25902bc1556467ccef1519f2d103bad0829c88c3751212bece2a150adf93e6e,12/20/17 02:28,50301,2,0,0,177,2,101112513,4099.2632,101007219,4094.9941,105294,4.2688,2093.28,0.0849,32.01254836
509230,954655629c27188bb9b48976fb821a04b352c91c0d683d29ade6af676d56ed2b,12/20/17 02:16,5251,1,509229,0,29,1,373322102,15135.0752,373216822,15130.8066,105280,4.2682,20049.5,0.8129,3274.293824
509535,dbedbb68b7c3e3b0cb36695244d25e207963d8852c8f798991ba5d9481e5cc03,12/22/17 07:20,225,1,0,0,1,2,730598499,20986.6621,730449981,20982.3945,148518,4.2662,660080,18.961,0
509891,dbce9e890ec70059dd3e5d42757e92b1a0922b0a244d3a5623ba44b4778da617,12/24/17 17:37,1373,1,0,0,9,1,5009594619,137612.5625,5009439387,137608.2969,155232,4.2642,113060,3.1057,17357.60326
509227,5b57e9939516af2563713ac65ca46e20d6471fbdb99053f350f5a31bfd1190e3,12/20/17 02:04,928,1,0,0,6,1,126462714,5127.0005,126357546,5122.7368,105168,4.2637,113328,4.5945,226.6821833
509283,7c834c8850c752480030c7785244c76c6959086f0dea8d43c7da9a2368dcb4f2,12/20/17 09:15,929,1,0,0,6,1,364769178,14788.3262,364664010,14784.0625,105168,4.2637,113206,4.5896,803.8771767
509336,88dade1f6d9ed697ac00f1382f62d6f41f2cdfae6634659c9fcb40182dd3066a,12/20/17 16:19,932,1,0,0,6,1,116942735,4741.0454,116837567,4736.7817,105168,4.2637,112841,4.5748,247.987735
509338,a0fdb4debd2cab038855743344fec27cb6af9227282a74499f4cb79767449900,12/20/17 17:03,928,1,0,0,6,1,621366202,25191.1797,621261034,25186.916,105168,4.2637,113328,4.5945,3554.077465
509347,c20562bfa82ee0ec66004fc8ccd379cf9a8a1fcff1531a1b0ce540f6cbceb78f,12/20/17 19:35,931,1,0,0,6,1,744974473,30202.457,744869305,30198.1934,105168,4.2637,112962,4.5797,1747.542489
509296,8becf9bca907d8f75f2d45fb3b807c5b94e23c481a454607119ff49613a2c99f,12/20/17 10:46,2091,2,509295,0,10,18,1592595678,64566.375,1592490778,64562.1211,104900,4.2528,50167.4,2.0339,0
509620,0754a850dc47187cf845d16e97bd7bd147d7b865da2055367f8fb7954d67fc94,12/22/17 21:50,373,1,0,0,2,2,1574537448,45229.0625,1574389448,45224.8086,148000,4.2513,396783,11.3977,15.9580804
509819,84d9cafc9c50107325ec9c0ef483bce40ca61f2cfd278758b9341f2fdd1b3b8f,12/24/17 06:02,962,1,0,0,6,2,5263509,144.5875,5109271,140.3506,154238,4.2369,160331,4.4043,0.319390342
509505,f054a6c31490ece17dbdbf7dc2853ad917f599ce40528dcd581b80ec82672819,12/22/17 00:13,488,1,0,0,3,1,199873335,5741.4214,199725990,5737.189,147345,4.2325,301936,8.6732,3.445767112
509507,4a41dfec9b62c5fcddaeda989e869f54eb01f45960d594a0472be7dce1f2138f,12/22/17 00:47,520,1,0,0,3,2,10339935,297.0177,10192590,292.7852,147345,4.2325,283356,8.1395,0
509513,0a8210cc200029956fb8c5d4ced723133c34d1d7dedd004f3e62c407cfff44fe,12/22/17 01:53,522,1,0,0,3,2,2811251030,80754.0312,2811103685,80749.7969,147345,4.2325,282270,8.1083,220.5440871
509516,67513167cd35ce9a54ad58a458f75725057ab74ffefe4ec4159ff74536ce91b2,12/22/17 02:30,486,1,0,0,3,1,793100699,22782.0566,792953354,22777.8223,147345,4.2325,303179,8.7089,618.1165653
509522,98fd2fe73d477e1d7374a93e8b8efeffbfea40fcbe3a935cf40036bb9ed128dd,12/22/17 04:18,519,1,0,0,3,2,550260972,15806.4121,550113627,15802.1787,147345,4.2325,283902,8.1552,159.8247138
509522,5449a3e3f74b9efb937be4ca880f73c53b23e5fae42e4f6f284bbb24bb6e1fe4,12/22/17 04:18,519,1,0,0,3,2,275732890,7920.5103,275585545,7916.2773,147345,4.2325,283902,8.1552,3.681622174
509527,cbdd09e6364bb2aad46fc177c07d48c22b0f104a686f4612f7fd799f6a33b23f,12/22/17 05:55,520,1,0,0,3,2,2056088926,59061.7734,2055941581,59057.5391,147345,4.2325,283356,8.1395,513.2836624
509527,3e01351ef3524b5f78bb46612c2587a42aad8bb9321758f3862baf9b1ae53be4,12/22/17 05:55,520,1,0,0,3,2,3532825737,101481.4766,3532678392,101477.25,147345,4.2325,283356,8.1395,35.36419648
509528,17cc5c6f98e5c281a84b1b930a38b35f3129d8e7608559788f9fdc2cdde75725,12/22/17 06:20,518,1,0,0,3,2,97967215,2814.1377,97819870,2809.905,147345,4.2325,284450,8.1709,12.00222148
509528,a1611a0bf654ced01610cce6fef2853ca7402f922428d49330a958e947044ac3,12/22/17 06:20,521,1,0,0,3,2,713005913,20481.3086,712858568,20477.0762,147345,4.2325,282812,8.1239,11.77660137
509535,5a157df7f91f3c3f4b7cf128f21b6112c1e97730b26f32f3271da4506fab5e25,12/22/17 07:20,521,1,0,0,3,2,1069985303,30735.6484,1069837958,30731.416,147345,4.2325,282812,8.1239,177.1735833
509536,4a42b58afb8959dcc5a5817a262a177242aeaf87c8926e3fba69185a97b6da0e,12/22/17 07:40,483,1,0,0,3,1,2794197595,80264.1641,2794050250,80259.9297,147345,4.2325,305062,8.763,417.4297332
509536,6ea88df7bb4eae375547f6a3073302855081e4094db660d13ef82f71559e3059,12/22/17 07:40,521,1,0,0,3,2,1000595974,28742.4199,1000448629,28738.1875,147345,4.2325,282812,8.1239,16.52268526
509538,4f36b212975c091c21ad95db07438a548ae9717844d05c4ef0fa60d2378b5f89,12/22/17 08:00,486,1,0,0,3,1,499994550,14362.4932,499847205,14358.2607,147345,4.2325,303179,8.7089,5.870402816
509542,0129510f539e1b58b311f3f5ff3ecb67c9269c72a6cf9f7a5e80f3ef60f6f6f7,12/22/17 08:28,487,1,0,0,3,1,226507449,6506.4946,226360104,6502.2617,147345,4.2325,302556,8.691,3.447174126
509545,51cadab83800e078c4b392be3fc687c5f4ca02889f86bf42f86fe0f08c804247,12/22/17 08:41,519,1,0,0,3,2,561143118,16119.0049,560995773,16114.7725,147345,4.2325,283902,8.1552,10.69862018
509546,ff98d8aa0a40b19d17a5ca1b05b046e1cfa161feaeb0fd377b6eb328ff341c01,12/22/17 08:55,520,1,0,0,3,2,289727133,8322.499,289579788,8318.2666,147345,4.2325,283356,8.1395,1007.096527
509565,e3def7ccff36a5ffd623b0cb467d1d38d2ccc776f7e8238b7ac8648e3195a044,12/22/17 11:51,521,1,0,0,3,2,287394505,8255.4932,287247160,8251.2607,147345,4.2325,282812,8.1239,4.731354336
509565,14d6afeeb220e9ad888303eeb07895607de5d31090a5abf5a22ae81ed566a783,12/22/17 11:51,519,1,0,0,3,2,259156318,7444.3433,259008973,7440.1104,147345,4.2325,283902,8.1552,4.291684673
509574,f43781cc4df68c666da92cd6467717f906300a19b9c6b2569748795a82e16a60,12/22/17 13:18,520,1,0,0,3,2,524949202,15079.3232,524801857,15075.0908,147345,4.2325,283356,8.1395,13.95528709
509576,3cb4f35331ca721ceb67a75a66f28534bb794ae0aadf29eafee5b6df7ef77196,12/22/17 13:57,520,1,0,0,3,2,898991180,25823.791,898843835,25819.5586,147345,4.2325,283356,8.1395,71.69429389
509582,7433527bea775da70e7da3f7a276772a052155b953f38ac49db205acd49a00cf,12/22/17 15:00,485,1,0,0,3,1,188863723,5425.167,188716378,5420.9346,147345,4.2325,303804,8.7269,52.62713074
509595,d7cb9bbf11e187f9f45439b2f803691d9e74b56500c82f25157e28d828a83a18,12/22/17 16:56,522,1,0,0,3,2,11610325969,333510.0938,11610178624,333505.875,147345,4.2325,282270,8.1083,0
509601,2eed073cf232ce687e70f1cd09e12cd639be66bd71b36161c522ab9acec86600,12/22/17 17:20,485,1,0,0,3,1,660582806,18975.4395,660435461,18971.207,147345,4.2325,303804,8.7269,12.6757187
509603,7388711987f5bb79390f04ac01910e003f76940c8b4dee996f3b7a7a531d5005,12/22/17 18:02,519,1,0,0,3,2,1031524218,29630.8438,1031376873,29626.6113,147345,4.2325,283902,8.1552,0.906603541
509608,738937b25784ce1b209cc1bfbfea61af6791a3bec3a90262c10569045334c268,12/22/17 19:41,486,1,0,0,3,1,544191710,15632.0703,544044365,15627.8379,147345,4.2325,303179,8.7089,62.40994434
509609,66b397444b7437a752bd902648b1e009a95ee0cec270af08d773e7e764efbf78,12/22/17 20:15,486,1,0,0,3,1,200648931,5763.7007,200501586,5759.4683,147345,4.2325,303179,8.7089,76.71468971
509222,026eaa31570d927a6a410f18c54af0dba2216b724b0b67a681fba61d40c2ce0a,12/20/17 01:12,521,2,509221,0,3,2,20778792,842.4055,20674392,838.1729,104400,4.2325,200384,8.1239,0
509225,436a310741f0771c90623ea4911a3ed5f107cd76066d0cc2643db200d03cca0a,12/20/17 01:51,520,2,509224,0,3,2,627456584,25438.0938,627352184,25433.8613,104400,4.2325,200769,8.1395,0
509230,1051ad90962a379161a768a8f12b3dc8e625d2eee59c3e55cae3a8fb79a02845,12/20/17 02:16,520,2,509229,0,3,2,259324313,10513.4219,259219913,10509.1895,104400,4.2325,200769,8.1395,0
509245,fbbf60833c41dd43b339633a27ce0706537cb4883c5fba6478e245b7f066a0cf,12/20/17 04:08,520,2,509244,0,3,2,10037860,406.9509,9933460,402.7184,104400,4.2325,200769,8.1395,0
509260,7474b2f08566244998c82ccef61bc9cb97b53bd2bbda0106825141640c6bd71d,12/20/17 05:31,520,2,509259,0,3,2,102943969,4173.5132,102839569,4169.2808,104400,4.2325,200769,8.1395,0
509261,ad513356aaf059c3ca10f476ef3d28c4f5633ae7ba1bbc95a45807bc89ce0a68,12/20/17 05:39,520,2,509260,0,3,2,17853809,723.822,17749409,719.5894,104400,4.2325,200769,8.1395,0
509284,2e5fc479d4199d852b519eb7dbd4fb0c2e8faac3f0d726c2f50aaadd809ac93b,12/20/17 09:27,521,2,509283,0,3,2,151301621,6134.0098,151197221,6129.7773,104400,4.2325,200384,8.1239,0
509290,751deaab153f4a74c8f3bd4383cce7192db8d46760736da3acec073748113600,12/20/17 10:05,520,2,509289,0,3,2,299234079,12131.4277,299129679,12127.1953,104400,4.2325,200769,8.1395,0
509297,0495d2d64ec08da027fb043b6970ad8fad31542d2f05dbdc3a10380234b5436c,12/20/17 10:57,520,2,509296,0,3,2,79229538,3212.0923,79125138,3207.8596,104400,4.2325,200769,8.1395,0
509303,dcbaad9bb2c727f5e8332fc5f97663e515a9401f349a68361970a440c1b0ea62,12/20/17 11:55,522,2,509302,0,3,2,4312124,174.8204,4207724,170.5879,104400,4.2325,200000,8.1083,0
509312,8b8858fb91a541baceb9078df9a73d94af612d1d9dbd56d85c2da9e8cc8d60d1,12/20/17 13:12,521,2,509311,0,3,2,772853533,31332.7188,772749133,31328.4863,104400,4.2325,200384,8.1239,0
509328,0f7e458dc4c4e225c388257e7408dd0975b3400b7573cf06bdedd7463d956cc1,12/20/17 15:21,521,2,509327,0,3,2,39621673,1606.3259,39517273,1602.0934,104400,4.2325,200384,8.1239,0.076815905
509335,d7bd221fec460d3e3076138b263cc04ec0e41080bddaf00a6c84c19d8c44dca8,12/20/17 16:14,519,2,509334,0,3,2,19297644,782.3574,19193244,778.1248,104400,4.2325,201156,8.1552,0.058305367
509344,8f3b5096c2cb87ad64d5bb88042d1be0885ba94a575e57348fffd6fc5eb8f5ad,12/20/17 18:55,520,2,509343,0,3,2,9847383,399.2287,9742983,394.9961,104400,4.2325,200769,8.1395,0.001697357
509344,68606dd9d7e473a431aebef74dc640b0da576b93f949ab75a12876ee8a58cfe9,12/20/17 18:55,521,2,509343,0,3,2,41835944,1696.0961,41731544,1691.8635,104400,4.2325,200384,8.1239,0
509345,38ff26a0eba70c6b62bc11b536ca79392c69deec6bc6683aea0326679501d9e1,12/20/17 19:17,520,2,509344,0,3,2,25786236,1045.4153,25681836,1041.1827,104400,4.2325,200769,8.1395,0
509349,e4e047f8ea4123bde768f01753472e07b7cbc8ef3c6d9e2c01bf85f027e6902d,12/20/17 19:50,521,2,509348,0,3,2,92368686,3744.7742,92264286,3740.5417,104400,4.2325,200384,8.1239,0
509352,d069f8bc690f40a45304583177571073467d57db365a0b2a6fc00bfc9299392d,12/20/17 20:22,520,2,509351,0,3,2,22688860,919.8427,22584460,915.6101,104400,4.2325,200769,8.1395,0
509368,0bc42125769fbf3b53064e55710957c5f9f16df82ef81cb8130b8c55cf2f0a5b,12/20/17 22:59,521,2,509367,0,3,2,102483414,4154.8413,102379014,4150.6089,104400,4.2325,200384,8.1239,0
509540,bd07bd041d9546e022ba1cb5a14f2faefead7c6c5ef0732693793f01cdd3b6ba,12/22/17 08:12,2916,1,0,0,19,3,17407617623,500039.0312,17407470473,500034.8125,147150,4.2269,50463,1.4496,28.98290469
509312,c8e39601e516bc2d86d7e5bcbb176d20dfa1b312f0b44e0124b199210795e8ae,12/20/17 13:12,225,1,0,0,1,2,6700000,271.6287,6595847,267.4062,104153,4.2225,462902,18.7668,0
509650,6e40a7772b641e25789309bef8c9fbf547b81672bbdd23516cc1dea8058ddc30,12/23/17 02:23,4057,2,509649,0,27,2,3001390933,103649.4297,3001268713,103645.2109,122220,4.2207,30125.7,1.0404,0
509386,5f07a1e60513736fc8bed88a0edb197731cd7a5a5ef24a85f5c3e845b3c9ebcc,12/21/17 02:26,1078,1,0,0,7,1,415516304,14391.3242,415394448,14387.1035,121856,4.2205,113039,3.9151,837.4348452
509420,11f425eeaf77203d93d702f82a83b3d38c751976edc805ab57c3fc5a3ddb3ad7,12/21/17 07:14,1076,1,0,0,7,1,2019000000,69927.6641,2018878144,69923.4375,121856,4.2205,113249,3.9224,2888.90793
510013,e088f57067b4e7ff05cf812198eb1a1e5f20a87c594738b7166edbc790d0732e,12/25/17 13:06,6716,2,0,0,45,2,1000592057,29653.9453,1000449750,29649.7285,142307,4.2175,21189.2,0.628,0.206593467
509123,92c9151325476c32a2222437985073ba3c91cc235c29068c922bf482315c61aa,12/19/17 12:57,226,1,0,0,1,2,9055108,244.6473,8899008,240.4298,156100,4.2174,690708,18.6613,0
509097,f2846fbc238ab590f4c0031ede76af90057c8bd5ae6d66c7ecdba090cb8568be,12/19/17 08:54,635,1,0,0,4,1,285931754,7725.1899,285775714,7720.9741,156040,4.2158,245732,6.6391,3.592167408
509102,4dcc4604ba8ff0e89ef485151786d5d5d5cff01f6dd167b6ee88b6cc8c9fcde6,12/19/17 09:43,667,1,0,0,4,2,2059344046,55638.5352,2059188006,55634.3164,156040,4.2158,233943,6.3206,156.8370679
509103,98d2d9335c98689c99b62694b6a154841ebaada6c2096a8539d37807ca6b6586,12/19/17 09:47,669,1,0,0,4,2,1030007891,27828.3418,1029851851,27824.125,156040,4.2158,233244,6.3017,10.08339395
509114,65ca2d5dde173ddc067b3adc15553088e4906f7e045a9c71919656f636c604e9,12/19/17 11:35,668,1,0,0,4,2,548887132,14829.6133,548731092,14825.3975,156040,4.2158,233593,6.3111,0
509116,12a48d24d66e45b63882240017ab27de0c420996a2dfbbae44f64b967c8263c5,12/19/17 12:10,666,1,0,0,4,2,4959066,133.9821,4803026,129.7662,156040,4.2158,234294,6.3301,0.143691264
509131,fab24a19eca8ab6ec428242c13d5c509e8efeec465c2b325c80c9da9a739b720,12/19/17 14:17,667,1,0,0,4,2,133129093,3596.8286,132973053,3592.6128,156040,4.2158,233943,6.3206,6.100183826
509145,8e1acd32a276f60e11f7ad0e1a728eee1441123fbd4b9ee8c8edd34814004c53,12/19/17 16:28,668,1,0,0,4,2,115874710,3130.6565,115718670,3126.4407,156040,4.2158,233593,6.3111,272.4300832
509145,53c031d14bd1d1bacfbb48dab7ba7b54d38df5f71eb59e2fd35cb6ee4501925b,12/19/17 16:28,634,1,0,0,4,1,2281967,61.6533,2125927,57.4374,156040,4.2158,246120,6.6496,3.97198145
509503,d90934f3240e8727fafce7484ebfa5f57c39b7c9ef9b101ccd26c16ab3ee3884,12/21/17 23:29,486,1,0,0,3,1,33740690,1168.6021,33619000,1164.3873,121690,4.2147,250391,8.6722,0.255855363
509063,b2bd78356abc1cbefccb53e352a3bf2c6b53fb4fb41823fdd34a6a80ccb595de,12/19/17 01:04,1554,2,509062,0,10,2,10001049937,270204.375,10000894137,270200.1562,155800,4.2093,100257,2.7087,10.95035183
509078,0b48258590f5d49f241162703cc8978096a40606758ddf331f10a8f5a570990a,12/19/17 04:34,1555,2,509077,0,10,2,10001000164,270203.0312,10000844364,270198.8125,155800,4.2093,100193,2.707,0
509104,b1c880c7898b10fa98a4adaafbdcf723d61451c40557331a8220b0949e63a691,12/19/17 09:55,1553,2,509103,0,10,2,6801060886,183748.3438,6800905086,183744.1406,155800,4.2093,100322,2.7105,0
509110,08896e59aa55d4e46b42b245777106321b443a8c8af1cd8ccfee15765b6d0fc3,12/19/17 11:14,1555,2,509100,0,10,2,2501002238,67571.0781,2500846438,67566.8672,155800,4.2093,100193,2.707,0
509375,9931ddf6c53b77dce17eac29f81ebf7fec0a35fa45bbe405cbcd229c0162d249,12/21/17 00:50,486,1,0,0,3,1,156745520,5428.8496,156624025,5424.6416,121495,4.208,249990,8.6584,0.520727433
509375,40fba1082a517d6c140a5c4403eafed9129038318f197f43447721fe39d9e293,12/21/17 00:50,486,1,0,0,3,1,125182695,4335.6777,125061200,4331.4697,121495,4.208,249990,8.6584,1.539011331
509376,b4ac9cc487d15a403df03611761b5b0df85b361fe67d5d084fb628b50afc284c,12/21/17 01:16,521,1,0,0,3,2,1991597852,68978.5938,1991476357,68974.3828,121495,4.208,233196,8.0767,400.9280718
509382,3ceddf74c222c85cc39257b7fdf030110889995641777058109fabe429e06377,12/21/17 01:46,520,1,0,0,3,2,962957525,33351.8398,962836030,33347.6328,121495,4.208,233644,8.0922,10.91884686
509408,78fd77c3be7e37e36b36cf5a71149ee561cecc5786da18b765d19fcb278b4942,12/21/17 05:55,488,1,0,0,3,1,8819473,305.4607,8697978,301.2527,121495,4.208,248965,8.6229,26.44117553
509418,f04b3b9f7636157ccb452a2e4c3b5b125f7fb4a34c21adab61910fb59b53542f,12/21/17 06:31,521,1,0,0,3,2,517477126,17922.7168,517355631,17918.5078,121495,4.208,233196,8.0767,5.141065839
509421,38ab3f85c15c2f7e3ba80644055bfcf39af2b874b44929caf3cd78e4b971880a,12/21/17 07:37,519,1,0,0,3,2,1367442000,47361.0781,1367320505,47356.8711,121495,4.208,234094,8.1078,0
509427,5576be726c0dea0fbc9b7092196645e53e59047dd23833dd16cdeb7b15c72137,12/21/17 08:11,522,1,0,0,3,2,892957050,30927.3887,892835555,30923.1816,121495,4.208,232749,8.0612,3107.208409
509447,a5775ec4b908f165eb3140f7274b53eb2e904b5fe1cd32acaa1ef28928efafc6,12/21/17 12:59,521,1,0,0,3,2,77894414,2697.8574,77772919,2693.6494,121495,4.208,233196,8.0767,21.7088386
509451,23443f8d50eef797fad790d5b473c47e3e7d20fa643a10d3a8f2374e6d25e1aa,12/21/17 14:13,485,1,0,0,3,1,6100000000,211272.2812,6099878505,211268.0781,121495,4.208,250505,8.6762,3.275603009
509459,4d6feb3d3f74049947b6abc1847edb9dc365d073ae674d5fd2611d7549cc483c,12/21/17 16:06,519,1,0,0,3,2,537149348,18604.0605,537027853,18599.8516,121495,4.208,234094,8.1078,8.222548767
509459,cffc2cde7ea302d2ebf8ec40f115be1f6712369dce6b3658f3f8b4717be2463e,12/21/17 16:06,487,1,0,0,3,1,2465287581,85384.7422,2465166086,85380.5312,121495,4.208,249476,8.6406,0
509459,070eda046411a8a523571ca7c28835ff81872ce1244d221258ffa8390adbbfd3,12/21/17 16:06,488,1,0,0,3,1,23093768,799.848,22972273,795.6401,121495,4.208,248965,8.6229,0
509462,36c308788e5b03c9e52bd405f754a5a412e47ac62c50428491144ffd01d0285d,12/21/17 16:45,519,1,0,0,3,2,599895365,20777.2559,599773870,20773.0488,121495,4.208,234094,8.1078,188.0662237
509463,0fbd805d97d139eb1fe69af5342d4a8574b17a01ae5a18677e2c312a6942e5d3,12/21/17 16:52,487,1,0,0,3,1,491356926,17018.0488,491235431,17013.8398,121495,4.208,249476,8.6406,33.73427745
509466,b6e69c126c98e828270ae46166c3be5b3cb165fd14e41088289bd7a5cb4aac82,12/21/17 17:00,486,1,0,0,3,1,40671145,1408.637,40549650,1404.429,121495,4.208,249990,8.6584,1.224533102
509467,010d3221328c6019701ffccfc6172d5d8c286c3197955ac2e2e4474a9d5e0e87,12/21/17 17:12,486,1,0,0,3,1,160138655,5546.3701,160017160,5542.1621,121495,4.208,249990,8.6584,0.173209523
509479,21eb63778cfc3a99cb77f63c171cb37033b3828c5eee1073d3bf3e6b7b679bcc,12/21/17 19:34,488,1,0,0,3,1,1919538325,66482.8281,1919416830,66478.6172,121495,4.208,248965,8.6229,57.75584572
509479,517383e5c450760342509a07835c48c98b2adf03b3cbe5348d5c634e4d6a2cea,12/21/17 19:34,487,1,0,0,3,1,64200000,2223.5542,64078505,2219.3462,121495,4.208,249476,8.6406,0
509482,bdc767475b293132fd389ce4097f12c464fd84ba5f8cf2674054f8a3c826bcc7,12/21/17 19:39,519,1,0,0,3,2,80213602,2778.1821,80092107,2773.9741,121495,4.208,234094,8.1078,6.608195933
509492,62019aa4b6ece389f5127f81ebcafe30cb9ed20042217674ec4b7031f9f26d9b,12/21/17 21:39,487,1,0,0,3,1,78741116,2727.1829,78619621,2722.9749,121495,4.208,249476,8.6406,52.60742861
509498,981633e0fd26af36018be0ad84ca3c7a3aa179d324d5f13637d1b10fe913dfe7,12/21/17 22:54,519,1,0,0,3,2,104174208,3608.0527,104052713,3603.845,121495,4.208,234094,8.1078,0.045258465
509742,1b48f48c95c7e189a74e0cfb55672784a75929affb00926092c7fe6e9d903a35,12/23/17 15:42,12131,1,509741,0,82,1,4633404,160.009,4511604,155.8028,121800,4.2062,10040.4,0.3467,21.8714219
509528,a4246472988dc9a77aabc7e28fb83cd1ee6ef6a4064e5dbf72b16d03a56727ff,12/22/17 06:20,13493,2,0,0,91,2,1000323672,28734.5977,1000177292,28730.3926,146380,4.2048,10848.6,0.3116,0.942392346
509508,128a786e835d7193b0f253367a0ac9f67c4243d15e1df9b20106fd472dc21ec9,12/22/17 01:07,72777,2,0,0,246,2,1702894445,48916.1562,1702748165,48911.9531,146280,4.2019,2009.98,0.0577,12.91183439
509695,dabc0c79bff8da78f684027ae90e048bc41096138ad8fbdb07a852f2263514c5,12/23/17 09:02,8129,2,0,0,27,4,15943037605,550573.625,15942915940,550569.4375,121665,4.2016,14966.8,0.5169,410.2305959
509775,f3b1537090cb4beb31f51ba037ffa825dc897fa1e91b1b06fb565e35e433ebbc,12/23/17 21:24,8135,2,0,0,27,4,17826349896,615611.5625,17826228231,615607.375,121665,4.2016,14955.7,0.5165,522.2653621
509230,8f2721a2af332e0e37e6f0c22c326697b52a5880a03f621a965ea3fa2f60b033,12/20/17 02:16,338,1,0,0,2,1,184746277,7489.9097,184642777,7485.7134,103500,4.1961,306213,12.4144,27.30927464
509631,e5e46db7b38e3161eb6a2c47326a9b1fa24fe5ab68bb2fcd9ac156a8faeefab6,12/23/17 00:32,520,1,0,0,3,2,129444941,4470.2256,129323446,4466.0298,121495,4.1957,233644,8.0686,12.6229925
509647,1175511eef37f5dbc7fe3c3495e4d8a7c0f784062807582dd3346559ef0576c8,12/23/17 02:16,486,1,0,0,3,1,160537042,5543.9541,160415547,5539.7583,121495,4.1957,249990,8.6331,3.084781145
509673,32bad15c6cbbafff01c65fdc1d2a3901a959aeaf28f61a3ad52f4c410fcb61cd,12/23/17 05:33,522,1,0,0,3,2,14699543890,507631.0938,14699422395,507626.9062,121495,4.1957,232749,8.0377,8364.243056
509741,dc127192def0087d04f191a46600c6b9a355af2f633f22c92658bd9a007f26e6,12/23/17 15:30,487,1,0,0,3,1,101792000,3515.2644,101670505,3511.0688,121495,4.1957,249476,8.6154,2.295049929
509760,5a7b57d6dbc3d58917cc412a624bbf945f379431a670fc274253fd10744635a6,12/23/17 18:58,486,1,0,0,3,1,165619877,5719.4834,165498382,5715.2876,121495,4.1957,249990,8.6331,1.320126044
509763,96170c9011e2c3f047a9a73e6ed9bb9d0fca8db287ad16621911fdea3f6f2b73,12/23/17 19:10,487,1,0,0,3,1,30318273,1047.0051,30196778,1042.8094,121495,4.1957,249476,8.6154,52.86199375
509768,907fe6b33e8bf2f387ed03edc4032ad10f67d70b747d4b21c3bce92258ef8a49,12/23/17 20:13,520,1,0,0,3,2,37278235,1287.359,37156740,1283.1633,121495,4.1957,233644,8.0686,1.681880644
509771,cf782a4a8245d1b2b07267baa752861fb4a90880c802188e41659afe7913c81b,12/23/17 20:37,522,1,0,0,3,2,127251059,4394.4624,127129564,4390.2666,121495,4.1957,232749,8.0377,118.982892
509779,4573133088797f8b6473432ae9d773d7a9bd44ec5cb3e3bd0935d33992896a46,12/23/17 22:40,488,1,0,0,3,1,19992842,690.4288,19871347,686.2331,121495,4.1957,248965,8.5977,4.200241354
509067,4b09e237ebba23ab0881ff63d859cbd048e7c13d4cf5f5f75a675fab153f1898,12/19/17 02:07,1374,1,0,0,9,1,2.8358E+11,7661662.5,2.8358E+11,7661658.5,155232,4.194,112978,3.0524,500244.9802
